0.5315902042753654,0.3034195482420635,-0.6658729549356881,0.5770264152772342,0.5585931040007505,-0.18602284825485438,-0.6066923063787177,-0.4524164201184422
0.6825885033687765,0.8734556823286321,-0.7083725491670242,-0.7716969981988252,0.5579732617296858,-0.9810358681840206,-0.19339794408002167,0.7086345346659233
0.8525437594057065,0.22277566246653138,0.8677892927285903,0.6367225948108596,-0.790060858497669,-0.30549687889283356,0.8362648402141417,-0.5433434863501414
0.6658729549356881,-0.5770264152772342,0.5315902042753654,0.3034195482420635,-0.6066923063787177,-0.4524164201184422,-0.5585931040007505,0.18602284825485438
0.7083725491670242,0.7716969981988252,0.6825885033687765,0.8734556823286321,-0.19339794408002167,0.7086345346659233,-0.5579732617296858,0.9810358681840206
-0.8677892927285903,-0.6367225948108596,0.8525437594057065,0.22277566246653138,0.8362648402141417,-0.5433434863501414,0.790060858497669,0.30549687889283356
-0.5585931040007505,0.18602284825485438,0.6066923063787177,0.4524164201184422,0.5315902042753654,0.3034195482420635,-0.6658729549356881,0.5770264152772342
-0.5579732617296858,0.9810358681840206,0.19339794408002167,-0.7086345346659233,0.6825885033687765,0.8734556823286321,-0.7083725491670242,-0.7716969981988252
0.790060858497669,0.30549687889283356,-0.8362648402141417,0.5433434863501414,0.8525437594057065,0.22277566246653138,0.8677892927285903,0.6367225948108596
0.6066923063787177,0.4524164201184422,0.5585931040007505,-0.18602284825485438,0.6658729549356881,-0.5770264152772342,0.5315902042753654,0.3034195482420635
0.19339794408002167,-0.7086345346659233,0.5579732617296858,-0.9810358681840206,0.7083725491670242,0.7716969981988252,0.6825885033687765,0.8734556823286321
-0.8362648402141417,0.5433434863501414,-0.790060858497669,-0.30549687889283356,-0.8677892927285903,-0.6367225948108596,0.8525437594057065,0.22277566246653138
